timestamp,atlantsolia_bensin95,atlantsolia_diesel,atlantsolia_bensin95_discount,atlantsolia_diesel_discount,costco_bensin95,costco_diesel,costco_bensin95_discount,costco_diesel_discount,n1_bensin95,n1_diesel,n1_bensin95_discount,n1_diesel_discount,ob_bensin95,ob_diesel,ob_bensin95_discount,ob_diesel_discount,olis_bensin95,olis_diesel,olis_bensin95_discount,olis_diesel_discount,orkan_bensin95,orkan_diesel,orkan_bensin95_discount,orkan_diesel_discount
2026-06-26T14:46:52Z,200.4,234.7,204.3,232.6,185.3,219.6,,,201.9,234.9,205.9,233.9,200.4,232.7,205.2,231.6,218.9,245.3,208.9,235.3,200.3,234.6,203.1,231.5
2026-06-26T16:59:02Z,200.4,234.7,204.3,232.6,185.3,219.6,,,201.9,234.9,205.9,233.9,200.4,232.7,205.2,231.6,218.9,245.3,208.9,235.3,200.3,234.6,203.1,231.5
2026-06-26T18:56:52Z,200.4,234.7,204.3,232.6,185.3,219.6,,,201.9,234.9,205.9,233.9,200.4,232.7,205.2,231.6,218.9,245.3,208.9,235.3,200.3,234.6,203.1,231.5
2026-06-26T20:47:54Z,200.4,234.7,204.3,232.6,185.3,219.6,,,201.9,234.9,205.9,233.9,200.4,232.7,205.2,231.6,218.9,245.3,208.9,235.3,200.3,234.6,203.1,231.5
2026-06-26T22:10:53Z,200.4,234.7,204.3,232.6,185.3,219.6,,,201.9,234.9,205.9,233.9,200.4,232.7,205.2,231.6,218.9,245.3,208.9,235.3,200.3,234.6,203.1,231.5
2026-06-26T23:34:11Z,200.4,234.7,204.3,232.6,185.3,219.6,,,201.9,234.9,205.9,233.9,200.4,232.7,205.2,231.6,218.9,245.3,208.9,235.3,200.3,234.6,203.1,231.5
2026-06-27T01:33:52Z,200.4,234.7,204.3,232.6,185.3,219.6,,,201.9,234.9,205.9,233.9,200.4,232.7,205.2,231.6,218.9,245.3,208.9,235.3,200.3,234.6,203.1,231.5
2026-06-27T05:38:01Z,200.4,234.7,204.3,232.6,185.3,219.6,,,201.9,234.9,205.9,233.9,200.4,232.7,205.2,231.6,218.9,245.3,208.9,235.3,200.3,234.6,203.1,231.5
2026-06-27T08:16:35Z,200.4,234.7,204.3,232.6,185.3,219.6,,,201.9,234.9,205.9,233.9,200.4,232.7,205.2,231.6,218.9,245.3,208.9,235.3,200.3,234.6,203.1,231.5
2026-06-27T10:31:42Z,200.4,234.7,204.3,232.6,185.3,219.6,,,201.9,234.9,205.9,233.9,200.4,232.7,205.2,231.6,218.9,245.3,208.9,235.3,200.3,234.6,203.1,231.5
2026-06-27T12:01:44Z,200.4,234.7,204.3,232.6,185.3,219.6,,,201.9,234.9,205.9,233.9,200.4,232.7,205.2,231.6,218.9,245.3,208.9,235.3,200.3,234.6,203.1,231.5
2026-06-27T14:05:25Z,200.4,234.7,204.3,232.6,185.3,219.6,,,201.9,234.9,205.9,233.9,200.4,232.7,205.2,231.6,218.9,245.3,208.9,235.3,200.3,234.6,203.1,231.5
2026-06-27T15:38:09Z,200.4,234.7,204.3,232.6,185.3,219.6,,,201.9,234.9,205.9,233.9,200.4,232.7,205.2,231.6,218.9,245.3,208.9,235.3,200.3,234.6,203.1,231.5
2026-06-27T16:45:54Z,200.4,234.7,204.3,232.6,185.3,219.6,,,201.9,234.9,205.9,233.9,200.4,232.7,205.2,231.6,218.9,245.3,208.9,235.3,200.3,234.6,203.1,231.5
2026-06-27T18:00:06Z,200.4,234.7,204.3,232.6,185.3,219.6,,,201.9,234.9,205.9,233.9,200.4,232.7,205.2,231.6,218.9,245.3,208.9,235.3,200.3,234.6,203.1,231.5
2026-06-27T19:40:53Z,200.4,234.7,204.3,232.6,185.3,219.6,,,201.9,234.9,205.9,233.9,200.4,232.7,205.2,231.6,218.9,245.3,208.9,235.3,200.3,234.6,203.1,231.5
2026-06-27T20:42:30Z,200.4,234.7,204.3,232.6,185.3,219.6,,,201.9,234.9,205.9,233.9,200.4,232.7,205.2,231.6,218.9,245.3,208.9,235.3,200.3,234.6,203.1,231.5
2026-06-27T21:44:25Z,200.4,234.7,204.3,232.6,185.3,219.6,,,201.9,234.9,205.9,233.9,200.4,232.7,205.2,231.6,218.9,245.3,208.9,235.3,200.3,234.6,203.1,231.5
2026-06-27T22:45:15Z,200.4,234.7,204.3,232.6,185.3,219.6,,,201.9,234.9,205.9,233.9,200.4,232.7,205.2,231.6,218.9,245.3,208.9,235.3,200.3,234.6,203.1,231.5
2026-06-27T23:59:29Z,200.4,234.7,204.3,232.6,185.3,219.6,,,201.9,234.9,205.9,233.9,200.4,232.7,205.2,231.6,218.9,245.3,208.9,235.3,200.3,234.6,203.1,231.5
2026-06-28T04:43:44Z,200.4,234.7,204.3,232.6,185.3,219.6,,,201.9,234.9,205.9,233.9,200.4,232.7,205.2,231.6,218.9,245.3,208.9,235.3,200.3,234.6,203.1,231.5
2026-06-28T08:12:11Z,200.4,234.7,204.3,232.6,185.3,219.6,,,201.9,234.9,205.9,233.9,200.4,232.7,205.2,231.6,218.9,245.3,208.9,235.3,200.3,234.6,203.1,231.5
2026-06-28T10:35:02Z,200.4,234.7,204.3,232.6,185.3,219.6,,,201.9,234.9,205.9,233.9,200.4,232.7,205.2,231.6,218.9,245.3,208.9,235.3,200.3,234.6,203.1,231.5
2026-06-28T12:08:10Z,200.4,234.7,204.3,232.6,185.3,219.6,,,201.9,234.9,205.9,233.9,200.4,232.7,205.2,231.6,218.9,245.3,208.9,235.3,200.3,234.6,203.1,231.5
2026-06-28T14:14:39Z,200.4,234.7,204.3,232.6,185.3,219.6,,,201.9,234.9,205.9,233.9,200.4,232.7,205.2,231.6,218.9,245.3,208.9,235.3,200.3,234.6,203.1,231.5
2026-06-28T15:41:37Z,200.4,234.7,204.3,232.6,185.3,219.6,,,201.9,234.9,205.9,233.9,200.4,232.7,205.2,231.6,218.9,245.3,208.9,235.3,200.3,234.6,203.1,231.5
2026-06-28T16:47:56Z,200.4,234.7,204.3,232.6,185.3,219.6,,,201.9,234.9,205.9,233.9,200.4,232.7,205.2,231.6,218.9,245.3,208.9,235.3,200.3,234.6,203.1,231.5
2026-06-28T18:03:13Z,200.4,234.7,204.3,232.6,185.3,219.6,,,201.9,234.9,205.9,233.9,200.4,232.7,205.2,231.6,218.9,245.3,208.9,235.3,200.3,234.6,203.1,231.5
2026-06-28T19:44:52Z,200.4,234.7,204.3,232.6,185.3,219.6,,,201.9,234.9,205.9,233.9,200.4,232.7,205.2,231.6,218.9,245.3,208.9,235.3,200.3,234.6,203.1,231.5
2026-06-28T20:45:57Z,200.4,234.7,204.3,232.6,185.3,219.6,,,201.9,234.9,205.9,233.9,200.4,232.7,205.2,231.6,218.9,245.3,208.9,235.3,200.3,234.6,203.1,231.5
2026-06-28T21:59:57Z,200.4,234.7,204.3,232.6,185.3,219.6,,,201.9,234.9,205.9,233.9,200.4,232.7,205.2,231.6,218.9,245.3,208.9,235.3,200.3,234.6,203.1,231.5
2026-06-28T23:12:51Z,200.4,234.7,204.3,232.6,185.3,219.6,,,201.9,234.9,205.9,233.9,200.4,232.7,205.2,231.6,218.9,245.3,208.9,235.3,200.3,234.6,203.1,231.5
2026-06-29T00:19:26Z,200.4,234.7,204.3,232.6,185.3,219.6,,,201.9,234.9,205.9,233.9,200.4,232.7,205.2,231.6,218.9,245.3,208.9,235.3,200.3,234.6,203.1,231.5
2026-06-29T05:10:47Z,200.4,234.7,204.3,232.6,185.3,219.6,,,201.9,234.9,205.9,233.9,200.4,232.7,205.2,231.6,218.9,245.3,208.9,235.3,200.3,234.6,203.1,231.5
2026-06-29T09:57:54Z,200.3,234.6,204.2,232.5,185.3,219.6,,,201.9,234.9,205.9,233.9,200.4,232.7,205.2,231.6,218.9,245.3,208.9,235.3,200.3,234.6,203.1,231.5
2026-06-29T14:08:59Z,200.3,234.6,204.2,232.5,185.3,219.6,,,201.9,234.9,205.9,233.9,200.4,232.7,205.2,231.6,218.9,245.3,208.9,235.3,200.3,234.6,203.1,231.5
2026-06-29T17:11:56Z,200.3,234.6,204.2,232.5,185.3,219.6,,,201.9,234.9,205.9,233.9,200.4,232.7,205.2,231.6,218.9,245.3,208.9,235.3,200.3,234.6,203.1,231.5
2026-06-29T19:15:13Z,200.3,234.6,204.2,232.5,185.3,219.6,,,201.9,234.9,205.9,233.9,200.4,232.7,205.2,231.6,218.9,245.3,208.9,235.3,200.3,234.6,203.1,231.5
2026-06-29T21:06:57Z,200.3,234.6,204.2,232.5,185.3,219.6,,,201.9,234.9,205.9,233.9,200.4,232.7,205.2,231.6,218.9,245.3,208.9,235.3,200.3,234.6,203.1,231.5
2026-06-29T22:19:45Z,200.3,234.6,204.2,232.5,185.3,219.6,,,201.9,234.9,205.9,233.9,200.4,232.7,205.2,231.6,218.9,245.3,208.9,235.3,200.3,234.6,203.1,231.5
2026-06-29T23:33:08Z,200.3,234.6,204.2,232.5,185.3,219.6,,,201.9,234.9,205.9,233.9,200.4,232.7,205.2,231.6,218.9,245.3,208.9,235.3,200.3,234.6,203.1,231.5
2026-06-30T01:48:52Z,200.3,234.6,204.2,232.5,185.3,219.6,,,201.9,234.9,205.9,233.9,200.4,232.7,205.2,231.6,218.9,245.3,208.9,235.3,200.3,234.6,203.1,231.5
2026-06-30T06:09:05Z,200.3,234.6,204.2,232.5,185.3,219.6,,,201.9,234.9,205.9,233.9,200.4,232.7,205.2,231.6,218.9,245.3,208.9,235.3,200.3,234.6,203.1,231.5
2026-06-30T09:59:29Z,200.3,234.6,204.2,232.5,185.3,219.6,,,201.9,234.9,205.9,233.9,200.4,232.7,205.2,231.6,218.9,245.3,208.9,235.3,200.3,234.6,203.1,231.5
2026-06-30T12:18:03Z,200.3,234.6,204.2,232.5,185.3,219.6,,,201.9,234.9,205.9,233.9,200.4,232.7,205.2,231.6,218.9,245.3,208.9,235.3,200.3,234.6,203.1,231.5
2026-06-30T15:08:24Z,200.3,234.6,204.2,232.5,185.3,219.6,,,201.9,234.9,205.9,233.9,200.4,232.7,205.2,231.6,218.9,245.3,208.9,235.3,200.3,234.6,203.1,231.5
2026-06-30T17:14:54Z,200.3,234.6,204.2,232.5,185.3,219.6,,,201.9,234.9,205.9,233.9,200.4,232.7,205.2,231.6,218.9,245.3,208.9,235.3,200.3,234.6,203.1,231.5
2026-06-30T19:08:39Z,200.3,234.6,204.2,232.5,185.3,219.6,,,201.9,234.9,205.9,233.9,200.4,230.7,205.2,229.6,218.9,243.3,208.9,233.3,200.3,234.6,203.1,231.5
2026-06-30T21:03:52Z,200.3,234.6,204.2,232.5,185.3,219.6,,,201.9,234.9,205.9,233.9,200.4,230.7,205.2,229.6,218.9,243.3,208.9,233.3,200.3,234.6,203.1,231.5
2026-06-30T22:39:01Z,200.3,234.6,204.2,232.5,185.3,219.6,,,201.9,234.9,205.9,233.9,200.4,230.7,205.2,229.6,218.9,243.3,208.9,233.3,200.3,234.6,203.1,231.5
2026-06-30T23:48:51Z,200.3,234.6,204.2,232.5,185.3,219.6,,,201.9,234.9,205.9,233.9,200.4,230.7,205.2,229.6,218.9,243.3,208.9,233.3,200.3,234.6,203.1,231.5
2026-07-01T03:35:31Z,200.3,234.6,204.2,232.5,185.3,219.6,,,201.9,234.9,205.9,233.9,200.4,230.7,205.2,229.6,218.9,243.3,208.9,233.3,200.3,234.6,203.1,231.5
2026-07-01T07:57:53Z,200.3,234.6,204.2,232.5,185.3,219.6,,,201.9,234.9,205.9,233.9,200.4,230.7,205.2,229.6,218.9,243.3,208.9,233.3,200.3,234.6,203.1,231.5
2026-07-01T11:28:02Z,200.3,234.6,204.2,232.5,185.3,219.6,,,201.9,234.9,205.9,233.9,200.4,230.7,205.2,229.6,218.9,243.3,208.9,233.3,200.3,234.6,203.1,231.5
2026-07-01T13:52:13Z,200.3,234.6,204.2,232.5,185.3,219.6,,,201.9,234.9,205.9,233.9,200.4,230.7,205.2,229.6,218.9,243.3,208.9,233.3,200.3,234.6,203.1,231.5
2026-07-01T16:24:07Z,200.3,234.6,204.2,232.5,185.3,219.6,,,201.9,234.9,205.9,233.9,200.4,230.7,205.2,229.6,218.9,243.3,208.9,233.3,200.3,234.6,203.1,231.5
2026-07-01T18:23:40Z,200.3,234.6,204.2,232.5,185.3,219.6,,,201.9,234.9,205.9,233.9,200.4,230.7,205.2,229.6,218.9,243.3,208.9,233.3,200.3,234.6,203.1,231.5
2026-07-01T20:22:32Z,200.3,234.6,204.2,232.5,185.3,219.6,,,201.9,234.9,205.9,233.9,200.4,230.7,205.2,229.6,218.9,243.3,208.9,233.3,200.3,234.6,203.1,231.5
2026-07-01T21:58:57Z,200.3,234.6,204.2,232.5,185.3,219.6,,,201.9,234.9,205.9,233.9,200.4,230.7,205.2,229.6,218.9,243.3,208.9,233.3,200.3,234.6,203.1,231.5
2026-07-01T23:22:09Z,200.3,234.6,204.2,232.5,185.3,219.6,,,201.9,234.9,205.9,233.9,200.4,230.7,205.2,229.6,218.9,243.3,208.9,233.3,200.3,234.6,203.1,231.5
2026-07-02T01:31:12Z,200.3,234.6,204.2,232.5,185.3,219.6,,,201.9,234.9,205.9,233.9,200.4,230.7,205.2,229.6,218.9,243.3,208.9,233.3,200.3,234.6,203.1,231.5
2026-07-02T05:41:45Z,200.3,234.6,204.2,232.5,185.3,219.6,,,201.9,234.9,205.9,233.9,200.4,230.7,205.2,229.6,218.9,243.3,208.9,233.3,200.3,234.6,203.1,231.5
2026-07-02T08:33:44Z,200.3,234.6,204.2,232.5,185.3,219.6,,,201.9,234.9,205.9,233.9,200.4,230.7,205.2,229.6,218.9,243.3,208.9,233.3,200.3,234.6,203.1,231.5
2026-07-02T11:18:41Z,200.3,234.6,204.2,232.5,185.3,219.6,,,201.9,234.9,205.9,233.9,200.4,230.7,205.2,229.6,218.9,243.3,208.9,233.3,200.3,234.6,203.1,231.5
2026-07-02T13:15:20Z,200.3,234.6,204.2,232.5,185.3,219.6,,,201.9,234.9,205.9,233.9,200.4,230.7,205.2,229.6,218.9,243.3,208.9,233.3,200.3,234.6,203.1,231.5
2026-07-02T15:39:24Z,200.3,234.6,204.2,232.5,185.3,219.6,,,201.9,234.9,205.9,233.9,200.4,230.7,205.2,229.6,218.9,243.3,208.9,233.3,200.3,234.6,203.1,231.5
2026-07-02T17:18:42Z,200.3,234.6,204.2,232.5,185.3,219.6,,,201.9,234.9,205.9,233.9,200.4,230.7,205.2,229.6,218.9,243.3,208.9,233.3,200.3,234.6,203.1,231.5
2026-07-02T18:56:07Z,200.3,234.6,204.2,232.5,185.3,219.6,,,201.9,234.9,205.9,233.9,200.4,229.7,205.2,228.6,218.9,242.3,208.9,232.3,200.2,229.6,203.1,226.5
2026-07-02T20:17:51Z,200.3,234.6,204.2,232.5,185.3,219.6,,,201.9,234.9,205.9,233.9,200.4,229.7,205.2,228.6,218.9,242.3,208.9,232.3,200.2,229.6,203.1,226.5
2026-07-02T21:42:36Z,200.3,234.6,204.2,232.5,185.3,219.6,,,201.9,234.9,205.9,233.9,200.4,229.7,205.2,228.6,218.9,242.3,208.9,232.3,200.2,229.6,203.1,226.5
2026-07-02T22:46:56Z,200.3,234.6,204.2,232.5,185.3,219.6,,,201.9,234.9,205.9,233.9,200.4,229.7,205.2,228.6,218.9,242.3,208.9,232.3,200.2,229.6,203.1,226.5
2026-07-03T00:03:10Z,200.3,234.6,204.2,232.5,185.3,219.6,,,201.9,234.9,205.9,233.9,200.4,229.7,205.2,228.6,218.9,242.3,208.9,232.3,200.2,229.6,203.1,226.5
2026-07-03T04:06:53Z,200.3,234.6,204.2,232.5,185.3,219.6,,,201.9,234.9,205.9,233.9,200.4,229.7,205.2,228.6,218.9,242.3,208.9,232.3,200.2,229.6,203.1,226.5
2026-07-03T07:34:44Z,200.3,234.6,204.2,232.5,185.3,219.6,,,201.9,234.9,205.9,233.9,200.4,229.7,205.2,228.6,218.9,242.3,208.9,232.3,200.2,229.6,203.1,226.5
2026-07-03T10:17:27Z,200.3,234.6,204.2,232.5,185.3,219.6,,,201.9,234.9,205.9,233.9,200.4,229.7,205.2,228.6,218.9,242.3,208.9,232.3,200.2,229.6,203.1,226.5
2026-07-03T12:24:18Z,200.3,234.6,204.2,232.5,185.3,219.6,,,201.9,234.9,205.9,233.9,200.4,229.7,205.2,228.6,218.9,242.3,208.9,232.3,200.2,229.6,203.1,226.5
2026-07-03T14:40:10Z,200.3,234.6,204.2,232.5,185.3,219.6,,,201.9,234.9,205.9,233.9,200.4,229.7,205.2,228.6,218.9,242.3,208.9,232.3,200.2,229.6,203.1,226.5
2026-07-03T16:12:43Z,200.3,234.6,204.2,232.5,185.3,219.6,,,201.9,234.9,205.9,233.9,200.4,229.7,205.2,228.6,218.9,242.3,208.9,232.3,200.2,229.6,203.1,226.5
2026-07-03T17:48:29Z,200.3,234.6,204.2,232.5,185.3,219.6,,,201.9,234.9,205.9,233.9,200.4,229.7,205.2,228.6,218.9,242.3,208.9,232.3,200.2,229.6,203.1,226.5
2026-07-03T19:17:11Z,200.3,229.6,204.2,227.5,185.3,219.6,,,201.9,234.9,205.9,233.9,200.4,227.7,205.2,226.6,218.9,240.3,208.9,230.3,200.2,227.6,203.1,224.5
2026-07-03T20:36:51Z,200.3,229.6,204.2,227.5,185.3,219.6,,,201.9,234.9,205.9,233.9,200.4,227.7,205.2,226.6,218.9,240.3,208.9,230.3,200.2,227.6,203.1,224.5
2026-07-03T21:44:10Z,200.3,229.6,204.2,227.5,185.3,219.6,,,201.9,234.9,205.9,233.9,200.4,227.7,205.2,226.6,218.9,240.3,208.9,230.3,200.2,227.6,203.1,224.5
2026-07-03T22:44:06Z,200.3,229.6,204.2,227.5,185.3,219.6,,,201.9,234.9,205.9,233.9,200.4,227.7,205.2,226.6,218.9,240.3,208.9,230.3,200.2,227.6,203.1,224.5
2026-07-03T23:45:31Z,200.3,229.6,204.2,227.5,185.3,219.6,,,201.9,234.9,205.9,233.9,200.4,227.7,205.2,226.6,218.9,240.3,208.9,230.3,200.2,227.6,203.1,224.5
2026-07-04T02:39:31Z,200.3,229.6,204.2,227.5,185.3,219.6,,,201.9,234.9,205.9,233.9,200.4,227.7,205.2,226.6,218.9,240.3,208.9,230.3,200.2,227.6,203.1,224.5
2026-07-04T06:00:18Z,200.3,229.6,204.2,227.5,185.3,219.6,,,201.9,234.9,205.9,233.9,200.4,227.7,205.2,226.6,218.9,240.3,208.9,230.3,200.2,227.6,203.1,224.5
2026-07-04T08:49:33Z,200.3,229.6,204.2,227.5,185.3,219.6,,,201.9,234.9,205.9,233.9,200.4,227.7,205.2,226.6,218.9,240.3,208.9,230.3,200.2,227.6,203.1,224.5
2026-07-04T10:52:08Z,200.3,229.6,204.2,227.5,185.3,219.6,,,201.9,234.9,205.9,233.9,200.4,227.7,205.2,226.6,218.9,240.3,208.9,230.3,200.2,227.6,203.1,224.5
2026-07-04T12:05:08Z,200.3,229.6,204.2,227.5,185.3,219.6,,,201.9,234.9,205.9,233.9,200.4,227.7,205.2,226.6,218.9,240.3,208.9,230.3,200.2,227.6,203.1,224.5
2026-07-04T13:56:33Z,200.3,229.6,204.2,227.5,185.3,219.6,,,201.9,234.9,205.9,233.9,200.4,227.7,205.2,226.6,218.9,240.3,208.9,230.3,200.2,227.6,203.1,224.5
2026-07-04T15:05:55Z,200.3,229.6,204.2,227.5,185.3,219.6,,,201.9,234.9,205.9,233.9,200.4,227.7,205.2,226.6,218.9,240.3,208.9,230.3,200.2,227.6,203.1,224.5
2026-07-04T16:14:41Z,200.3,229.6,204.2,227.5,185.3,219.6,,,201.9,234.9,205.9,233.9,200.4,227.7,205.2,226.6,218.9,240.3,208.9,230.3,200.2,227.6,203.1,224.5
2026-07-04T17:29:18Z,200.3,229.6,204.2,227.5,185.3,219.6,,,201.9,234.9,205.9,233.9,200.4,227.7,205.2,226.6,218.9,240.3,208.9,230.3,200.2,227.6,203.1,224.5
2026-07-04T18:34:05Z,200.3,229.6,204.2,227.5,185.3,219.6,,,201.9,234.9,205.9,233.9,200.4,227.7,205.2,226.6,218.9,240.3,208.9,230.3,200.2,227.6,203.1,224.5
2026-07-04T19:52:58Z,200.3,229.6,204.2,227.5,185.2,214.6,,,201.9,234.9,205.9,233.9,200.4,227.7,205.2,226.6,218.9,240.3,208.9,230.3,200.2,227.6,203.1,224.5
2026-07-04T20:54:06Z,200.3,229.6,204.2,227.5,185.2,214.6,,,201.9,234.9,205.9,233.9,200.4,227.7,205.2,226.6,218.9,240.3,208.9,230.3,200.2,227.6,203.1,224.5
2026-07-04T21:56:33Z,200.3,229.6,204.2,227.5,185.2,214.6,,,201.9,234.9,205.9,233.9,200.4,227.7,205.2,226.6,218.9,240.3,208.9,230.3,200.2,227.6,203.1,224.5
2026-07-04T22:58:14Z,200.3,229.6,204.2,227.5,185.2,214.6,,,201.9,234.9,205.9,233.9,200.4,227.7,205.2,226.6,218.9,240.3,208.9,230.3,200.2,227.6,203.1,224.5
2026-07-05T00:05:20Z,200.3,229.6,204.2,227.5,185.2,214.6,,,201.9,234.9,205.9,233.9,200.4,227.7,205.2,226.6,218.9,240.3,208.9,230.3,200.2,227.6,203.1,224.5
2026-07-05T04:18:50Z,200.3,229.6,204.2,227.5,185.2,214.6,,,201.9,234.9,205.9,233.9,200.4,227.7,205.2,226.6,218.9,240.3,208.9,230.3,200.2,227.6,203.1,224.5
2026-07-05T07:43:58Z,200.3,229.6,204.2,227.5,185.2,214.6,,,201.9,234.9,205.9,233.9,200.4,227.7,205.2,226.6,218.9,240.3,208.9,230.3,200.2,227.6,203.1,224.5
2026-07-05T09:57:01Z,200.3,229.6,204.2,227.5,185.2,214.6,,,201.9,234.9,205.9,233.9,200.4,227.7,205.2,226.6,218.9,240.3,208.9,230.3,200.2,227.6,203.1,224.5
2026-07-05T11:36:06Z,200.3,229.6,204.2,227.5,185.2,214.6,,,201.9,234.9,205.9,233.9,200.4,227.7,205.2,226.6,218.9,240.3,208.9,230.3,200.2,227.6,203.1,224.5
2026-07-05T12:52:43Z,200.3,229.6,204.2,227.5,185.2,214.6,,,201.9,234.9,205.9,233.9,200.4,227.7,205.2,226.6,218.9,240.3,208.9,230.3,200.2,227.6,203.1,224.5
2026-07-05T14:40:11Z,200.3,229.6,204.2,227.5,185.2,214.6,,,201.9,234.9,205.9,233.9,200.4,227.7,205.2,226.6,218.9,240.3,208.9,230.3,200.2,227.6,203.1,224.5
2026-07-05T15:51:15Z,200.3,229.6,204.2,227.5,185.2,214.6,,,201.9,234.9,205.9,233.9,200.4,227.7,205.2,226.6,218.9,240.3,208.9,230.3,200.2,227.6,203.1,224.5
2026-07-05T17:06:10Z,200.3,229.6,204.2,227.5,185.2,214.6,,,201.9,234.9,205.9,233.9,200.4,227.7,205.2,226.6,218.9,240.3,208.9,230.3,200.2,227.6,203.1,224.5
2026-07-05T18:15:11Z,200.3,229.6,204.2,227.5,185.2,214.6,,,201.9,234.9,205.9,233.9,200.4,227.7,205.2,226.6,218.9,240.3,208.9,230.3,200.2,227.6,203.1,224.5
2026-07-05T19:49:09Z,200.3,229.6,204.2,227.5,185.2,214.6,,,201.9,234.9,205.9,233.9,200.4,227.7,205.2,226.6,218.9,240.3,208.9,230.3,200.2,227.6,203.1,224.5
2026-07-05T20:56:34Z,200.3,229.6,204.2,227.5,185.2,214.6,,,201.9,234.9,205.9,233.9,200.4,227.7,205.2,226.6,218.9,240.3,208.9,230.3,200.2,227.6,203.1,224.5
2026-07-05T22:02:51Z,200.3,229.6,204.2,227.5,185.2,214.6,,,201.9,234.9,205.9,233.9,200.4,227.7,205.2,226.6,218.9,240.3,208.9,230.3,200.2,227.6,203.1,224.5
2026-07-05T23:17:03Z,200.3,229.6,204.2,227.5,185.2,214.6,,,201.9,234.9,205.9,233.9,200.4,227.7,205.2,226.6,218.9,240.3,208.9,230.3,200.2,227.6,203.1,224.5
2026-07-06T01:13:40Z,200.3,229.6,204.2,227.5,185.2,214.6,,,201.9,234.9,205.9,233.9,200.4,227.7,205.2,226.6,218.9,240.3,208.9,230.3,200.2,227.6,203.1,224.5
2026-07-06T05:37:04Z,200.3,229.6,204.2,227.5,185.2,214.6,,,201.9,234.9,205.9,233.9,200.4,227.7,205.2,226.6,218.9,240.3,208.9,230.3,200.2,227.6,203.1,224.5
2026-07-06T09:42:34Z,200.3,229.6,204.2,227.5,185.2,214.6,,,201.9,234.9,205.9,233.9,200.4,227.7,205.2,226.6,218.9,240.3,208.9,230.3,200.2,227.6,203.1,224.5
2026-07-06T13:29:56Z,200.3,229.6,204.2,227.5,185.2,214.6,,,201.9,234.9,205.9,233.9,200.4,227.7,205.2,226.6,218.9,240.3,208.9,230.3,200.2,227.6,203.1,224.5
2026-07-06T16:40:18Z,200.3,229.6,204.2,227.5,185.2,214.6,,,201.9,234.9,205.9,233.9,200.4,227.7,205.2,226.6,218.9,240.3,208.9,230.3,200.2,227.6,203.1,224.5
2026-07-06T18:30:34Z,200.3,229.6,204.2,227.5,185.2,214.6,,,201.9,234.9,205.9,233.9,200.4,227.7,205.2,226.6,218.9,240.3,208.9,230.3,200.2,227.6,203.1,224.5
2026-07-06T20:32:45Z,200.3,229.6,204.2,227.5,185.2,214.6,,,201.9,234.9,205.9,233.9,200.4,227.7,205.2,226.6,218.9,240.3,208.9,230.3,200.2,227.6,203.1,224.5
2026-07-06T22:02:07Z,200.3,229.6,204.2,227.5,185.2,214.6,,,201.9,234.9,205.9,233.9,200.4,227.7,205.2,226.6,218.9,240.3,208.9,230.3,200.2,227.6,203.1,224.5
2026-07-06T23:31:06Z,200.3,229.6,204.2,227.5,185.2,214.6,,,201.9,234.9,205.9,233.9,200.4,227.7,205.2,226.6,218.9,240.3,208.9,230.3,200.2,227.6,203.1,224.5
2026-07-07T01:23:05Z,200.3,229.6,204.2,227.5,185.2,214.6,,,201.9,234.9,205.9,233.9,200.4,227.7,205.2,226.6,218.9,240.3,208.9,230.3,200.2,227.6,203.1,224.5
2026-07-07T05:34:14Z,200.3,229.6,204.2,227.5,185.2,214.6,,,201.9,234.9,205.9,233.9,200.4,227.7,205.2,226.6,218.9,240.3,208.9,230.3,200.2,227.6,203.1,224.5
2026-07-07T08:54:16Z,200.3,229.6,204.2,227.5,185.2,214.6,,,201.9,234.9,205.9,233.9,200.4,227.7,205.2,226.6,218.9,240.3,208.9,230.3,200.2,227.6,203.1,224.5
2026-07-07T11:46:54Z,200.3,229.6,204.2,227.5,185.2,214.6,,,201.9,234.9,205.9,233.9,200.4,227.7,205.2,226.6,218.9,240.3,208.9,230.3,200.2,227.6,203.1,224.5
2026-07-07T14:26:57Z,200.3,224.6,204.2,222.5,185.2,209.5,,,201.9,227.9,205.9,226.9,200.4,224.7,205.2,223.6,218.9,237.3,208.9,227.3,200.2,224.5,203.1,221.4
2026-07-07T16:55:58Z,200.3,224.6,204.2,222.5,185.2,209.5,,,201.9,227.9,205.9,226.9,200.4,224.7,205.2,223.6,218.9,237.3,208.9,227.3,200.2,224.5,203.1,221.4
2026-07-07T19:01:31Z,200.3,224.6,204.2,222.5,185.2,209.5,,,201.9,227.9,205.9,226.9,195.4,219.7,205.2,223.6,218.9,237.3,208.9,227.3,200.2,224.5,203.1,221.4
2026-07-07T20:57:08Z,200.3,224.6,204.2,222.5,185.2,209.5,,,201.9,227.9,205.9,226.9,195.4,219.7,205.2,223.6,218.9,237.3,208.9,227.3,195.3,219.6,203.1,221.4
2026-07-07T22:11:38Z,200.3,224.6,204.2,222.5,185.2,209.5,,,201.9,227.9,205.9,226.9,195.4,219.7,205.2,223.6,218.9,237.3,208.9,227.3,195.3,219.6,203.1,221.4
2026-07-07T23:14:25Z,200.3,224.6,204.2,222.5,185.2,209.5,,,201.9,227.9,205.9,226.9,195.4,219.7,205.2,223.6,218.9,237.3,208.9,227.3,195.3,219.6,203.1,221.4
